t,x,y,u,v,p
1.900000000000000133e+00,5.030303030303030276e+00,-2.000000000000000000e+00,1.108199860596342123e+00,-1.048052377158610882e-01,2.370050474832201964e-02
1.600000000000000089e+00,1.141414141414141437e+00,-7.755102040816328479e-01,1.075330930661228868e+00,5.996537017325501845e-03,-3.526706378965523969e-01
9.400000000000000355e+00,6.585858585858585634e+00,-9.387755102040817867e-01,9.129112749678007788e-01,-4.287216372703501754e-01,-5.616829752953685778e-02
9.300000000000000711e+00,6.939393939393939448e+00,1.265306122448979220e+00,7.948982240415359835e-01,-1.580554606967438103e-01,9.136268842004691138e-03
1.340000000000000036e+01,4.747474747474747403e+00,-7.755102040816328479e-01,7.358778369412045661e-01,-4.546134005944243994e-01,-3.877788757402112624e-02
3.000000000000000000e+00,7.010101010101009500e+00,-1.836734693877551061e+00,1.218783171349332894e+00,8.338388614945249633e-02,-1.903005265944095886e-02
3.700000000000000178e+00,6.797979797979797567e+00,-1.673469387755102122e+00,1.012220859866699518e+00,-2.313079200045454753e-01,-1.091200040646765970e-03
1.200000000000000000e+01,1.707070707070707183e+00,-1.673469387755102122e+00,1.069106348011628960e+00,6.632487008404401585e-02,-9.028778384833653636e-02
8.099999999999999645e+00,4.393939393939393590e+00,2.857142857142855874e-01,8.876582657107613406e-01,-4.796482643406561608e-01,-1.643170849238975717e-01
1.250000000000000000e+01,1.494949494949494806e+00,3.673469387755101678e-01,-1.191133340104331279e-01,1.096982533027578699e-01,-1.931802416201667261e-01
6.800000000000000711e+00,7.292929292929292373e+00,7.755102040816326259e-01,9.658037464318477427e-01,3.975049723889583775e-01,-1.257787405207593523e-01
8.200000000000001066e+00,5.949494949494948948e+00,4.081632653061229021e-02,6.882004771133310994e-01,-4.424467168840490183e-01,-1.131239759452640353e-01
8.200000000000001066e+00,5.171717171717171269e+00,-1.183673469387755084e+00,7.830723299883394217e-01,-3.213820360645878171e-01,9.366890165974191967e-03
1.760000000000000142e+01,7.717171717171717127e+00,1.265306122448979220e+00,1.045628393004866430e+00,-3.052087057562415939e-01,-3.498856279690247539e-02
1.819999999999999929e+01,5.878787878787878896e+00,4.081632653061229021e-02,8.236516670469439250e-01,4.819625856169558187e-01,-8.157852695633482920e-02
1.730000000000000071e+01,6.515151515151514694e+00,1.673469387755101678e+00,1.244742781134817511e+00,-7.309356857059665091e-02,-3.363837621385828286e-02
7.900000000000000355e+00,6.515151515151514694e+00,4.489795918367343042e-01,6.803168919666146008e-01,2.112516426406144954e-01,-6.975458922190795608e-02
6.900000000000000355e+00,4.252525252525252597e+00,-1.510204081632652962e+00,1.092623070577974476e+00,-1.845799311629463535e-01,1.587531334396476146e-02
4.900000000000000355e+00,7.222222222222222321e+00,-1.020408163265306145e+00,8.481164234211697739e-01,-3.345972718557180814e-01,-1.433576210475453507e-02
0.000000000000000000e+00,4.747474747474747403e+00,1.224489795918364266e-01,6.569553414843166683e-01,2.601303605519471596e-01,-1.426967099859066390e-01
1.070000000000000107e+01,4.252525252525252597e+00,1.020408163265305923e+00,5.879953377815718696e-01,1.469293231407531597e-01,3.228437766162638861e-02
1.730000000000000071e+01,7.222222222222222321e+00,-1.591836734693877542e+00,7.953318968227740537e-01,-1.016834276075064269e-01,2.558728672792730252e-02
1.070000000000000107e+01,1.141414141414141437e+00,1.836734693877550839e+00,1.177689845065854612e+00,-1.114662013261452644e-02,-1.220936364030288657e-01
9.000000000000000222e-01,2.060606060606060552e+00,-1.428571428571428603e+00,1.035812012186141828e+00,1.558947711171302930e-01,-9.011660978643704079e-02
1.669999999999999929e+01,5.313131313131313149e+00,1.346938775510203801e+00,9.812548878428102306e-01,2.794679324983745938e-01,-1.797636448941458687e-02
6.100000000000000533e+00,1.777777777777777679e+00,6.122448979591834650e-01,5.854133672470691607e-01,1.712707030678176368e-01,-2.224414813358101817e-01
1.060000000000000142e+01,5.313131313131313149e+00,1.918367346938775420e+00,1.184075891936424707e+00,4.974262158074735374e-02,4.354278573588489694e-03
1.080000000000000071e+01,5.454545454545454142e+00,-4.081632653061229021e-02,7.076059648252729373e-01,4.831221234019472677e-01,-9.497512370848770757e-02
6.800000000000000711e+00,2.555555555555555358e+00,1.102040816326530503e+00,1.285752632334418832e+00,-9.549061010778710223e-02,-1.637792541364972987e-01
8.000000000000000444e-01,5.878787878787878896e+00,9.387755102040813426e-01,7.216545426883183012e-01,2.633099413599062633e-01,-6.789231346534326146e-03
2.000000000000000111e-01,1.494949494949494806e+00,-1.836734693877551061e+00,1.092595510808765269e+00,4.435271597559396761e-02,-1.000611973913049235e-01
1.110000000000000142e+01,2.272727272727272485e+00,1.224489795918364266e-01,4.095344656519213644e-01,-2.971209886541055223e-01,-3.917805051118055104e-01
1.760000000000000142e+01,2.626262626262626299e+00,-2.857142857142858094e-01,1.627392238435321492e-01,-8.367689872301146969e-02,-1.502925273496624747e-01
1.240000000000000036e+01,2.979797979797979668e+00,-2.000000000000000000e+00,1.014056696914558131e+00,-2.627124090934403189e-02,9.754237726237955861e-03
3.300000000000000266e+00,5.313131313131313149e+00,1.020408163265305923e+00,1.103108582376716607e+00,-3.534418815746239728e-01,-7.485476558246914602e-02
1.719999999999999929e+01,2.272727272727272485e+00,4.081632653061229021e-02,2.782535129174643629e-01,-1.293630704054456182e-01,-3.691427532210330709e-01
1.920000000000000284e+01,5.525252525252525082e+00,-1.020408163265306145e+00,1.124183899858701041e+00,-1.836975337895500535e-02,-1.447593743272202194e-01
8.099999999999999645e+00,5.808080808080807955e+00,1.836734693877550839e+00,8.943212613989556248e-01,-9.309006027919120019e-02,2.327194692095471695e-02
5.000000000000000000e-01,1.707070707070707183e+00,1.102040816326530503e+00,1.227151038613549128e+00,4.442018881943170239e-02,-1.472952154011258619e-01
1.090000000000000036e+01,5.101010101010101216e+00,-7.755102040816328479e-01,8.655673817975532147e-01,3.503199399718807117e-01,-3.194787063261289584e-02
1.360000000000000142e+01,7.434343434343434254e+00,2.857142857142855874e-01,8.384996681652961970e-01,4.536231275542502162e-01,-7.072680391111416109e-02
1.520000000000000107e+01,1.565656565656565746e+00,-4.489795918367347483e-01,8.698404350118273121e-02,-2.120282377570273102e-01,-1.648547198075603348e-01
1.560000000000000142e+01,1.070707070707070718e+00,1.102040816326530503e+00,1.289542680054761581e+00,-7.666926816355840169e-02,-2.904434277468976866e-01
2.300000000000000266e+00,2.202020202020201989e+00,1.102040816326530503e+00,9.240389215838333836e-01,5.152925786688918042e-02,2.512648523719177018e-02
8.599999999999999645e+00,7.151515151515151381e+00,9.387755102040813426e-01,7.103482656380865068e-01,1.322467834623509420e-01,-9.177352396153071884e-03
4.100000000000000533e+00,7.080808080808080440e+00,1.918367346938775420e+00,9.391551417672960866e-01,-1.263853382991514396e-01,1.568545790545243859e-02
6.000000000000000888e-01,3.262626262626262541e+00,1.755102040816326259e+00,1.078049508637885401e+00,-1.677847414271474158e-01,-4.948103341987601655e-02
1.090000000000000036e+01,7.434343434343434254e+00,1.102040816326530503e+00,9.420398157644395143e-01,-2.959626593925626659e-01,-2.082237653453235249e-02
2.000000000000000111e-01,7.434343434343434254e+00,1.836734693877550839e+00,1.176114569507370700e+00,-1.452316976776595048e-01,-1.647181975875575480e-02
9.800000000000000711e+00,5.030303030303030276e+00,-1.102040816326530726e+00,7.257756515110882489e-01,1.419149860614671022e-01,9.715832980782585990e-03
1.570000000000000107e+01,5.595959595959596022e+00,-2.000000000000000000e+00,9.010902698984677439e-01,-4.601880570731414072e-02,3.333933785069061878e-02
1.520000000000000107e+01,2.555555555555555358e+00,8.571428571428567622e-01,6.722738773210291674e-01,-1.380123261875778884e-01,2.588878844527936138e-02
1.300000000000000000e+01,5.525252525252525082e+00,1.673469387755101678e+00,8.328020557574852267e-01,-8.355319181321742283e-03,3.064203280003054836e-02
3.600000000000000089e+00,7.080808080808080440e+00,3.673469387755101678e-01,6.996819205138050668e-01,-3.561937239874051198e-01,-6.965257336335284322e-02
2.400000000000000355e+00,6.232323232323231821e+00,1.673469387755101678e+00,8.456843143506151961e-01,-7.288557260565060869e-02,2.628790857541927692e-02
6.800000000000000711e+00,2.060606060606060552e+00,-2.857142857142858094e-01,4.372861635636021704e-01,5.745872931989891574e-01,-2.974293780258507325e-01
1.660000000000000142e+01,5.808080808080807955e+00,1.836734693877550839e+00,1.215697781400244537e+00,-4.765972939820434240e-02,-1.364439808059319734e-02
1.940000000000000213e+01,4.323232323232323537e+00,1.020408163265305923e+00,1.017651506343400181e+00,-3.405821905152181528e-01,-5.383775374745575215e-02
2.900000000000000355e+00,3.191919191919192045e+00,-7.755102040816328479e-01,9.495670128649047470e-01,4.320708083453856374e-01,-1.015940574865180079e-01
2.800000000000000266e+00,1.424242424242424310e+00,1.265306122448979220e+00,1.113370137737919485e+00,-1.113018117569567200e-01,-1.625237914348417467e-01
2.900000000000000355e+00,3.545454545454545414e+00,1.591836734693877098e+00,1.179539913753708147e+00,7.344089161195505033e-02,-4.370800662246543400e-03
1.990000000000000213e+01,2.838383838383838231e+00,2.040816326530610070e-01,3.427246409669063576e-01,5.528968301664478613e-01,-1.394852643030510542e-01
8.800000000000000711e+00,1.989898989898989834e+00,1.183673469387754640e+00,9.651121818049070988e-01,-1.047846397363888932e-01,-4.722350219302663688e-02
4.700000000000000178e+00,2.979797979797979668e+00,-1.265306122448979664e+00,1.263186112242735692e+00,1.656872872074512115e-02,-8.433469940669402476e-02
1.130000000000000071e+01,6.656565656565656575e+00,-5.306122448979593287e-01,6.429763362228073653e-01,-1.056555604855352430e-02,-6.006207453050692313e-02
1.600000000000000000e+01,7.363636363636363313e+00,1.224489795918364266e-01,7.654729084385638593e-01,-4.381772476669149041e-01,-8.147134251402278482e-02
6.500000000000000000e+00,4.606060606060605522e+00,1.183673469387754640e+00,7.755146753495414380e-01,-1.533034340315475863e-01,1.115280901550847609e-02
9.400000000000000355e+00,4.181818181818181657e+00,1.428571428571428381e+00,1.199053221913497502e+00,1.147754020618751009e-01,-2.197987257537833278e-02
2.400000000000000355e+00,5.949494949494948948e+00,-8.571428571428572063e-01,9.290983613638447158e-01,-4.149673627781598206e-01,-1.072520500956013895e-01
9.500000000000000000e+00,4.393939393939393590e+00,3.673469387755101678e-01,6.426702818930658534e-01,5.484125468266111136e-01,-1.312912922198318233e-01
1.480000000000000071e+01,7.363636363636363313e+00,-1.755102040816326481e+00,1.169366966733522917e+00,1.708426927690430974e-01,-2.043983587076416905e-02
1.530000000000000071e+01,1.636363636363636243e+00,1.428571428571428381e+00,1.103926986924620435e+00,-1.297049887358959208e-01,-1.396676764860184383e-01
9.600000000000001421e+00,5.808080808080807955e+00,1.673469387755101678e+00,1.067798672223584155e+00,-1.946137160447776460e-01,-1.308919807891354738e-02
2.700000000000000178e+00,4.464646464646464530e+00,7.755102040816326259e-01,1.140719303740045820e+00,-3.384828594325476336e-01,-1.691694547680338556e-01
4.900000000000000355e+00,3.686868686868686851e+00,-8.571428571428572063e-01,1.193680088896103886e+00,2.388466653186949173e-01,-1.814792697213313821e-01
1.680000000000000071e+01,1.636363636363636243e+00,-1.102040816326530726e+00,1.025286933229055952e+00,4.575729016753613682e-02,-7.542754474434169853e-02
1.900000000000000133e+00,6.303030303030302761e+00,-7.755102040816328479e-01,1.069509745503994358e+00,3.199279863112498568e-01,-1.637588495782398845e-01
1.570000000000000107e+01,3.898989898989898784e+00,-1.346938775510204245e+00,9.979749930137936653e-01,2.509503664641571929e-01,-3.495874246989656708e-02
1.860000000000000142e+01,7.010101010101009500e+00,5.306122448979588846e-01,8.657419890046526012e-01,4.867342482972128459e-01,-9.819867331774800867e-02
6.700000000000000178e+00,5.242424242424242209e+00,-1.020408163265306145e+00,1.206106213302140295e+00,2.717324007534204222e-01,-1.332144772164454150e-01
1.580000000000000071e+01,6.585858585858585634e+00,-2.040816326530614511e-01,8.247248275941514439e-01,-4.598700220533681327e-01,-7.106220351718427197e-02
1.010000000000000142e+01,3.969696969696969724e+00,-2.000000000000000000e+00,1.036925499369697468e+00,1.393326030152835238e-01,-1.729906357530871033e-02
1.660000000000000142e+01,4.818181818181818343e+00,2.857142857142855874e-01,7.429661244031439127e-01,5.035423689864226837e-01,-7.142264863203795500e-02
6.400000000000000355e+00,2.414141414141414366e+00,1.918367346938775420e+00,1.157765327160809488e+00,-8.203778773022653292e-02,-7.822545950462851672e-02
1.250000000000000000e+01,3.969696969696969724e+00,-2.000000000000000000e+00,1.108595245304713872e+00,-6.225757428969633939e-02,1.461959821217444395e-02
1.840000000000000213e+01,4.747474747474747403e+00,1.510204081632652962e+00,8.346769285746451494e-01,-9.214187861807489333e-02,2.124441434008494944e-02
1.000000000000000000e+00,2.626262626262626299e+00,-1.346938775510204245e+00,9.095598970292517738e-01,1.147068716357673157e-01,-1.123614976640526994e-02
7.400000000000000355e+00,4.464646464646464530e+00,-1.183673469387755084e+00,7.372399076835265408e-01,-2.903679048741891755e-01,2.413250218275529366e-02
5.900000000000000355e+00,4.181818181818181657e+00,4.081632653061229021e-02,5.155016516242458824e-01,-4.355224325884869963e-01,-1.451183841919778950e-01
5.100000000000000533e+00,1.424242424242424310e+00,-1.918367346938775420e+00,1.100346251009389542e+00,-1.272608012344185469e-02,-7.941194495542149012e-02
1.980000000000000071e+01,5.808080808080807955e+00,1.510204081632652962e+00,8.379629017490478615e-01,-1.171403894325377254e-01,2.076915602390510748e-02
2.800000000000000266e+00,6.444444444444444642e+00,4.081632653061229021e-02,6.988459503872991307e-01,-4.004120122679314386e-01,-1.182785561976060634e-01
6.600000000000000533e+00,4.818181818181818343e+00,-5.306122448979593287e-01,8.322796901509972312e-01,-2.004450786886307900e-01,-2.078967276856923396e-01
1.740000000000000213e+01,5.878787878787878896e+00,1.346938775510203801e+00,9.512034490480327786e-01,3.147948084085761544e-01,-1.596244473949639739e-02
1.780000000000000071e+01,2.838383838383838231e+00,1.918367346938775420e+00,1.086914617509525671e+00,-1.341084205683140684e-01,-5.602352545390337779e-02
1.440000000000000036e+01,4.111111111111110716e+00,3.673469387755101678e-01,7.582618269154015600e-01,5.262497658549563501e-02,-2.345088837912820690e-01
1.650000000000000000e+01,6.373737373737373701e+00,-9.387755102040817867e-01,6.855132644639988504e-01,-1.377606310026054937e-01,-7.259556864853425329e-03
1.420000000000000107e+01,5.383838383838384090e+00,1.836734693877550839e+00,9.631179314329296748e-01,-1.483648100082804455e-01,9.558193197013325343e-03
7.700000000000000178e+00,1.424242424242424310e+00,-2.857142857142858094e-01,2.684266847111013710e-01,-2.071423839091467434e-01,-4.298713639660067254e-01
1.700000000000000000e+01,2.909090909090909172e+00,-1.510204081632652962e+00,1.168875501904516945e+00,-6.534222216849505660e-02,-1.650907837022335192e-02
1.290000000000000036e+01,4.111111111111110716e+00,1.265306122448979220e+00,9.696833281074130895e-01,-2.639911443680429959e-01,-2.906716421629763208e-02
1.400000000000000133e+00,7.363636363636363313e+00,-1.102040816326530726e+00,8.490409207393797564e-01,2.448679752241749163e-01,-6.483547458168452925e-03
1.060000000000000142e+01,6.515151515151514694e+00,-1.102040816326530726e+00,7.250064680002947792e-01,-1.690029616995724904e-01,5.260625306910598174e-03
1.380000000000000071e+01,2.272727272727272485e+00,1.020408163265305923e+00,8.792467502448503280e-01,1.095074648163564673e-01,2.631337959528838588e-02
1.700000000000000178e+00,6.515151515151514694e+00,6.938775510204080454e-01,7.249093418439508385e-01,2.867431506835533828e-01,-3.342833997160840620e-02
6.800000000000000711e+00,3.757575757575757347e+00,-1.836734693877551061e+00,1.043472741392835301e+00,-1.002095794798522205e-01,3.035364088849321421e-02
1.560000000000000142e+01,5.737373737373737015e+00,1.428571428571428381e+00,1.107397188583683967e+00,-2.443207065829307023e-01,-3.435160611100782080e-02
1.800000000000000000e+01,4.040404040404039776e+00,1.673469387755101678e+00,9.157052573580447552e-01,-1.312344532201396297e-01,5.079307444561012054e-03
6.600000000000000533e+00,6.515151515151514694e+00,7.755102040816326259e-01,8.627159287679869726e-01,4.350662129430773462e-01,-5.169769980264714293e-02
2.600000000000000089e+00,1.070707070707070718e+00,2.000000000000000000e+00,1.108638796810760496e+00,7.926744812513496913e-03,-1.011654776600980077e-01
3.100000000000000089e+00,4.747474747474747403e+00,9.387755102040813426e-01,1.195619303256536980e+00,-3.055347297224731973e-01,-1.409504012898505354e-01
5.100000000000000533e+00,6.444444444444444642e+00,2.000000000000000000e+00,1.154513252878822893e+00,-1.022050160879477282e-01,-4.201250251438752754e-03
1.490000000000000036e+01,2.767676767676767291e+00,-2.857142857142858094e-01,7.349424813335099227e-01,3.799710311031562759e-01,-3.233384190392292190e-01
1.560000000000000142e+01,5.171717171717171269e+00,8.571428571428567622e-01,1.124561433786689602e+00,-1.786504876000044595e-01,-1.784990559404680821e-01
9.099999999999999645e+00,7.505050505050505194e+00,1.510204081632652962e+00,7.708148857094998530e-01,3.144595714118714191e-02,2.174995449128932362e-02
1.070000000000000107e+01,4.959595959595959336e+00,-4.489795918367347483e-01,8.159855311991986992e-01,4.238577456147421540e-01,-5.495527623176434118e-02
8.599999999999999645e+00,5.595959595959596022e+00,-1.183673469387755084e+00,8.304551608015997566e-01,-3.427386407838856064e-01,-1.876462832779624305e-03
5.300000000000000711e+00,5.737373737373737015e+00,-1.224489795918368706e-01,7.324580053037934579e-01,4.611895681336536934e-01,-8.148130389992146172e-02
7.000000000000000000e+00,6.868686868686868507e+00,-1.020408163265306145e+00,8.844560155036035320e-01,2.842161698644152246e-01,-1.682078192691607854e-02
2.400000000000000355e+00,4.818181818181818343e+00,1.510204081632652962e+00,1.046615037776548407e+00,-2.212457553314852166e-01,-1.960115009451360302e-02
3.700000000000000178e+00,3.757575757575757347e+00,6.122448979591834650e-01,5.397277496830271692e-01,4.013743273531261702e-01,-2.462000460559170267e-02
1.860000000000000142e+01,8.000000000000000000e+00,-5.306122448979593287e-01,6.919223262162984556e-01,-1.246138161571943015e-01,-5.624898934191752131e-02
1.900000000000000133e+00,7.717171717171717127e+00,8.571428571428567622e-01,9.248419171698375463e-01,4.233510475639037929e-01,-5.725312325627680138e-02
1.700000000000000178e+00,3.545454545454545414e+00,6.938775510204080454e-01,1.095717845967710602e+00,-2.475400129636393387e-01,-2.223956706277582240e-01
3.300000000000000266e+00,2.272727272727272485e+00,9.387755102040813426e-01,8.190002255833971345e-01,-1.838053481173775872e-01,-1.988988670273807852e-02
1.940000000000000213e+01,5.666666666666666075e+00,1.428571428571428381e+00,7.987239656994995496e-01,-9.016547572709515679e-02,2.230887473420355843e-02
1.890000000000000213e+01,4.111111111111110716e+00,-1.755102040816326481e+00,1.050725559338515414e+00,-1.357172456638472968e-01,3.355814017632928470e-02
2.500000000000000000e+00,7.858585858585858119e+00,-1.183673469387755084e+00,9.440433130295720066e-01,2.799727224360228361e-01,-1.559512247783975333e-02
9.000000000000000222e-01,2.979797979797979668e+00,-1.673469387755102122e+00,9.453128523512568382e-01,-3.704974008563306515e-03,1.926726204921141647e-02
9.099999999999999645e+00,6.727272727272726627e+00,1.918367346938775420e+00,8.957388128047708564e-01,-8.115242756940610480e-02,2.356049779666112218e-02
8.500000000000000000e+00,1.848484848484848397e+00,-1.836734693877551061e+00,1.171527358746419001e+00,6.979262846135191045e-02,-1.049142081867763671e-01
8.300000000000000711e+00,1.848484848484848397e+00,-1.224489795918368706e-01,1.326395113541672943e-01,-2.445610637167001666e-01,-3.967778093029653563e-01
5.300000000000000711e+00,4.323232323232323537e+00,2.857142857142855874e-01,5.484763147780586934e-01,1.563214082825024609e-01,-1.114388801511701221e-01
9.600000000000001421e+00,6.232323232323231821e+00,-1.510204081632652962e+00,8.429366052856359648e-01,-2.305419494707691697e-01,1.839953762940938625e-02
1.710000000000000142e+01,3.474747474747474474e+00,-1.510204081632652962e+00,1.233778999843550439e+00,2.350736247104046397e-02,-4.327187847405859072e-02
1.880000000000000071e+01,1.707070707070707183e+00,1.591836734693877098e+00,1.169662711926342080e+00,3.365707778407745626e-02,-8.602443732737584392e-02
1.300000000000000000e+01,1.919191919191919116e+00,9.387755102040813426e-01,9.177797136274642442e-01,9.642821682236130121e-02,-5.557654081598850659e-02
9.200000000000001066e+00,4.959595959595959336e+00,-8.571428571428572063e-01,5.739607522568579423e-01,4.293998485858233072e-02,-5.854682311822649241e-03
1.080000000000000071e+01,7.292929292929292373e+00,1.224489795918364266e-01,8.479660128216953696e-01,-4.425507888019482583e-01,-7.040737830617511961e-02
1.000000000000000056e-01,3.121212121212121104e+00,1.346938775510203801e+00,1.048016908342920273e+00,-2.523389901230262966e-01,-6.885573915605468220e-02
4.200000000000000178e+00,3.545454545454545414e+00,-1.836734693877551061e+00,1.099218622041878701e+00,1.496468704603927113e-01,-4.055000800258855287e-02
6.900000000000000355e+00,5.949494949494948948e+00,-1.102040816326530726e+00,1.079531465812627378e+00,3.345699458647192204e-01,-5.872846417732841690e-02
4.100000000000000533e+00,2.202020202020201989e+00,-1.836734693877551061e+00,1.171857486805140125e+00,1.048279915847079823e-02,-7.045976656607112754e-02
5.400000000000000355e+00,6.303030303030302761e+00,8.571428571428567622e-01,1.018333894129374029e+00,1.861249704097745483e-01,-1.584019245921559071e-01
1.710000000000000142e+01,1.353535353535353591e+00,2.040816326530610070e-01,-1.535572406763047355e-02,3.458857644674558363e-01,-3.149171349987796575e-01
5.200000000000000178e+00,4.181818181818181657e+00,-6.938775510204082675e-01,1.108729298850068323e+00,3.796253900403982473e-01,-1.761304256705927274e-01
1.410000000000000142e+01,6.232323232323231821e+00,1.510204081632652962e+00,8.063453511067658619e-01,-7.362272931792482322e-02,2.488528801639886684e-02
1.930000000000000071e+01,6.939393939393939448e+00,-2.000000000000000000e+00,1.010082515612838794e+00,1.451158864134101945e-01,8.675210172036592476e-03
1.590000000000000036e+01,1.424242424242424310e+00,1.918367346938775420e+00,1.129180162520594166e+00,-5.446760029574294198e-02,-1.124822108683819211e-01
2.300000000000000266e+00,2.979797979797979668e+00,1.346938775510203801e+00,1.172122781855380325e+00,1.018745543557578181e-01,-1.535674947635302934e-02
6.600000000000000533e+00,6.727272727272726627e+00,-1.591836734693877542e+00,9.050903648766442933e-01,1.637516052350666551e-01,1.075276815471409506e-02
1.000000000000000000e+01,5.737373737373737015e+00,-1.755102040816326481e+00,8.464522673254754048e-01,-4.547641630646809263e-02,3.359542460318667295e-02
1.240000000000000036e+01,1.000000000000000000e+00,1.102040816326530503e+00,1.194398941809157622e+00,7.146312208819631528e-02,-1.601523853552803411e-01
1.000000000000000000e+00,7.575757575757575246e+00,-1.102040816326530726e+00,7.409675558064620082e-01,1.595851718392682084e-01,-1.800142382591616826e-05
1.800000000000000044e+00,1.636363636363636243e+00,6.938775510204080454e-01,4.633980420102211117e-01,-1.654104319640792298e-01,-8.073330190555451369e-02
3.400000000000000355e+00,4.888888888888889284e+00,-1.510204081632652962e+00,8.070780633677064886e-01,1.617153997957832337e-02,3.159497036011265497e-02
9.500000000000000000e+00,5.525252525252525082e+00,-1.102040816326530726e+00,6.648077433036929662e-01,-1.152353403289266276e-01,1.284531856406755101e-02
1.630000000000000071e+01,7.010101010101009500e+00,-1.346938775510204245e+00,8.808939847822802038e-01,-2.876906235606909168e-01,1.683503279427434789e-03
9.600000000000001421e+00,7.010101010101009500e+00,4.489795918367343042e-01,7.372865043217443626e-01,-3.674937240773420988e-01,-5.463807332871722933e-02
1.560000000000000142e+01,6.939393939393939448e+00,7.755102040816326259e-01,7.998953116821196918e-01,-3.050898348456465570e-01,-2.549693263092207840e-02
1.270000000000000107e+01,3.333333333333333037e+00,-1.918367346938775420e+00,9.972382286450122146e-01,-4.971535118353757193e-02,2.417300661516327831e-02
6.600000000000000533e+00,4.959595959595959336e+00,-1.102040816326530726e+00,1.234273183776210647e+00,1.557880619843776127e-01,-1.281052301090336853e-01
7.800000000000000711e+00,2.838383838383838231e+00,-1.020408163265306145e+00,8.986377680336775642e-01,2.958581929919429920e-01,-5.587802649885939554e-02
5.200000000000000178e+00,5.454545454545454142e+00,-7.755102040816328479e-01,8.249924129466241762e-01,3.266086192454280002e-01,-2.472135129602668138e-02
8.500000000000000000e+00,7.434343434343434254e+00,8.571428571428567622e-01,7.845071212541241401e-01,2.959967099522323730e-01,-1.868610231452960679e-02
9.000000000000000222e-01,5.383838383838384090e+00,1.224489795918364266e-01,6.493353161580095456e-01,9.232703037686360026e-02,-1.478138994051517996e-01
1.410000000000000142e+01,5.666666666666666075e+00,-1.755102040816326481e+00,1.156472923634791483e+00,-1.320559492034817928e-01,2.879850847724781202e-03
6.700000000000000178e+00,3.191919191919192045e+00,-6.938775510204082675e-01,3.571206220639485118e-01,3.887670763960851539e-02,1.843465695270082166e-02
1.690000000000000213e+01,2.909090909090909172e+00,2.000000000000000000e+00,1.009802708732122856e+00,-1.016647572601395988e-01,-2.557649815324512105e-02
1.420000000000000107e+01,7.929292929292929060e+00,-2.040816326530614511e-01,8.335313674074792401e-01,4.209032770023190539e-01,-6.260407637456191776e-02
5.000000000000000000e-01,6.303030303030302761e+00,-4.081632653061229021e-02,8.146110489201356941e-01,4.581662322145761967e-01,-7.286640634749436130e-02
1.730000000000000071e+01,5.949494949494948948e+00,3.673469387755101678e-01,7.888133861065086405e-01,5.140495958525740372e-01,-1.118903961556178273e-01
9.099999999999999645e+00,4.535353535353534582e+00,1.591836734693877098e+00,1.222759581282962804e+00,-1.038000360679769418e-01,-3.813016360919385672e-02
3.900000000000000355e+00,2.767676767676767291e+00,-1.836734693877551061e+00,1.161726860689980878e+00,9.516548248919251551e-02,-6.931693643668851434e-02
1.340000000000000036e+01,7.010101010101009500e+00,-6.938775510204082675e-01,9.057198223472883170e-01,3.754898808726472303e-01,-4.725710568103787951e-02
1.590000000000000036e+01,3.545454545454545414e+00,9.387755102040813426e-01,5.216835508788986164e-01,4.879479410668167982e-02,4.686001661687813624e-02
1.760000000000000142e+01,3.404040404040403978e+00,2.040816326530610070e-01,6.823023946813524532e-01,-5.529485401879823403e-01,-1.105579082695585941e-01
8.800000000000000711e+00,2.343434343434343425e+00,9.387755102040813426e-01,7.457950680394650478e-01,-6.278139855312027395e-02,3.540780868350630606e-02
1.880000000000000071e+01,2.484848484848484862e+00,1.102040816326530503e+00,1.252987026447194729e+00,-1.485156626376306528e-02,-1.377203621865427940e-01
1.410000000000000142e+01,5.383838383838384090e+00,1.755102040816326259e+00,9.464236852762107910e-01,-1.536043948679514104e-01,1.033190509683401016e-02
6.000000000000000000e+00,3.121212121212121104e+00,-8.571428571428572063e-01,4.535512844974562419e-01,-2.004610516750937321e-01,5.137084068614020116e-02
3.000000000000000000e+00,5.666666666666666075e+00,7.755102040816326259e-01,9.208212257199660522e-01,-3.679291185917967777e-01,-4.221481777933719370e-02
6.100000000000000533e+00,5.101010101010101216e+00,6.122448979591834650e-01,6.089562889680257829e-01,1.958121252024404568e-01,-4.199113050501604438e-02
1.410000000000000142e+01,1.212121212121212155e+00,1.224489795918364266e-01,-2.136898663132458798e-01,-3.253017372178025890e-01,-3.730733155425292602e-01
5.000000000000000000e+00,6.090909090909090828e+00,-7.755102040816328479e-01,6.336659677278529967e-01,1.690212890213506902e-01,-2.308571151532664428e-02
1.910000000000000142e+01,2.979797979797979668e+00,9.387755102040813426e-01,1.206029724406333159e+00,-8.858030628871055301e-02,-1.786016655617592985e-01
1.850000000000000000e+01,6.232323232323231821e+00,-6.122448979591836871e-01,9.137908996026070652e-01,4.039616400945673091e-01,-5.813747778583151088e-02
2.200000000000000178e+00,5.101010101010101216e+00,-2.000000000000000000e+00,1.066968918184310944e+00,-1.237157427140408161e-01,3.064054180593365692e-02
1.370000000000000107e+01,4.959595959595959336e+00,1.183673469387754640e+00,9.143258680655816928e-01,-2.613496835093537252e-01,-1.118273437260599787e-02
